ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-11-07T17:05:31Z,ios,1393,LT,84.15.184.115,I like to pump it,prodkaz,!K,spotify:track:4Toog7yLWuisCXhhat3MjZ,,,,,,,,fwdbtn,backbtn,True,True,False,1730999129,False
2024-11-07T17:05:32Z,ios,696,LT,84.15.184.115,2GOOD4U,Marluxiam,2GOOD4U,spotify:track:24Wv2UuvcrTz2Lbl1o5efz,,,,,,,,backbtn,fwdbtn,True,True,False,1730999131,False
2024-11-07T17:05:33Z,ios,882,LT,84.15.184.115,I like to pump it,prodkaz,!K,spotify:track:4Toog7yLWuisCXhhat3MjZ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999132,False
2024-11-07T17:05:35Z,ios,1625,LT,84.15.184.115,laughing.buddha #v3,envy,laughing.buddha #v3,spotify:track:1wIUf2I7vMicMjp3A3Catq,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999133,False
2024-11-07T17:05:37Z,ios,1439,LT,84.15.184.115,N30N IRIS,Nuvfr,N30N IRIS,spotify:track:5vd5c1ExtY6YaOLvuWqOCV,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999135,False
2024-11-07T17:05:38Z,ios,1068,LT,84.15.184.115,jerseydevil,Maigo,jerseydevil,spotify:track:5W2XSlaFOx3HvX7YtexiG2,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999137,False
2024-11-07T17:05:39Z,ios,1369,LT,84.15.184.115,Welovetoken - Jerseyclub Remix,welovetoken,Welovetoken,spotify:track:3q4pWg5UHRwNtqEsJsU27f,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999138,False
2024-11-07T17:05:41Z,ios,1253,LT,84.15.184.115,Holiday Core,prodkaz,Holiday Core,spotify:track:5qGRhFT9PkvNCAamYlgiR7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999139,False
2024-11-07T17:05:42Z,ios,1137,LT,84.15.184.115,Love Potions Slowed and Reverbed,BJ Lips HDD,Love Potions,spotify:track:2cgUEhSKpvcrKuNVeChvgJ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999141,False
2024-11-07T17:05:44Z,ios,2229,LT,84.15.184.115,Flamant rose,Nuvfr,Flamant rose,spotify:track:6vOJlk8uD97nAlpaHNZt8D,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999142,False
2024-11-07T17:05:46Z,ios,1764,LT,84.15.184.115,killUkissU_u,saraunh0ly,killUkissU_u,spotify:track:2AwyeaGjIBNUxqtNYkD7wh,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999144,False
2024-11-07T17:05:47Z,ios,1021,LT,84.15.184.115,masquerade,confetticannons,masquerade,spotify:track:7eYFoBA4eBTY10rPTyhpRJ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999146,False
2024-11-07T17:05:48Z,ios,1044,LT,84.15.184.115,precure ahh beat,prodkaz,Precure ahh beat,spotify:track:2KiH8mR4J2awWzOeJ0bjkQ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999147,False
2024-11-07T17:05:50Z,ios,1068,LT,84.15.184.115,need you,Aryius,need you,spotify:track:1tzmu1ohka2r93yvCqYTqf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999148,False
2024-11-07T17:05:51Z,ios,1509,LT,84.15.184.115,melody,confetticannons,melody,spotify:track:3ekAub8kTeqcmqcuLnEHQD,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999150,False
2024-11-07T17:05:53Z,ios,1393,LT,84.15.184.115,WATER,Black Dresses,THANK YOU,spotify:track:4WGLhqGYjnbeLKI3lnS5XX,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999151,False
2024-11-07T17:05:54Z,ios,1486,LT,84.15.184.115,uh oh,prodkaz,uh oh,spotify:track:33hpNKLmDZ21VEGS9CelfY,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999153,False
2024-11-07T17:05:56Z,ios,1300,LT,84.15.184.115,Urge,E.O.D.N,Kill La Kill,spotify:track:3gMGhQhl3NXFF49n3PCOUA,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999154,False
2024-11-07T17:05:58Z,ios,1625,LT,84.15.184.115,Witches Party,Karmadiesz,Witches Party,spotify:track:35MmyOlY9Evsh2HikUCrAx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999156,False
2024-11-07T17:05:59Z,ios,1462,LT,84.15.184.115,God race (temptation stairway) jersey club,Nuvfr,God race (temptation stairway) jersey club,spotify:track:2nEEhfqmfg5q397tCldZy6,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999158,False
2024-11-07T17:06:00Z,ios,1021,LT,84.15.184.115,miss ur chance,smcukers,miss ur chance,spotify:track:3VhJJvl7QALfjY5Jf3Xq6x,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999159,False
2024-11-07T17:06:16Z,ios,967,LT,84.15.184.115,In My Restless Dreams,マドロスMERCURY,In My Restless Dreams,spotify:track:2CIrYxIw6PLchINZnRWX7a,,,,,,,,unknown,endplay,False,True,False,1730999174,False
2024-11-07T17:06:21Z,ios,1865,LT,84.15.184.115,In My Restless Dreams,マドロスMERCURY,In My Restless Dreams,spotify:track:2CIrYxIw6PLchINZnRWX7a,,,,,,,,unknown,endplay,False,True,False,1730999179,False
2024-11-07T17:06:25Z,ios,822,LT,84.15.184.115,In My Restless Dreams,マドロスMERCURY,In My Restless Dreams,spotify:track:2CIrYxIw6PLchINZnRWX7a,,,,,,,,unknown,endplay,False,True,False,1730999183,False
2024-11-07T17:06:26Z,ios,18692,LT,84.15.184.115,"sure, but don't you mean tonight?",psychotiq,"sure, but don't you mean tonight?",spotify:track:5AZ1ZooicLcFLAJQExXsmx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999160,False
2024-11-07T17:06:29Z,ios,3157,LT,84.15.184.115,Hey - Slowed,Luci4,Hey (Slowed/Sped Up),spotify:track:5vTD9vLsJ979ug2rz3d6US,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999186,False
2024-11-07T17:06:33Z,ios,3436,LT,84.15.184.115,all im saying (instrumental),junee,all im saying (instrumental),spotify:track:6IRYrqF45R9id48znZiudp,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999189,False
2024-11-07T17:06:41Z,ios,7733,LT,84.15.184.115,White Thorns/Black Rose,BlackFlame3x,White Thorns/Black Rose,spotify:track:1f7PkTiWph3UOGUqUCSrvX,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999193,False
2024-11-07T17:06:43Z,ios,2159,LT,84.15.184.115,Go Crazy,Bossa,Go Crazy,spotify:track:0jSEjrhZVIp8fAM929wRs8,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999201,False
2024-11-07T17:06:44Z,ios,1486,LT,84.15.184.115,FREAKY,SpookyVic,FREAKY,spotify:track:3LmjKmU5rqI0UxraTWmbcf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999203,False
2024-11-07T17:06:46Z,ios,1184,LT,84.15.184.115,BLISS,h!tex,BLISS,spotify:track:5Hu5GrdCsiGlCIr5mrmDuK,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999204,False
2024-11-07T17:06:47Z,ios,835,LT,84.15.184.115,"My Blood, My Soul",Jak3,R4VER,spotify:track:4ztIoyXoH5eOs7xOsH69Et,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999206,False
2024-11-07T17:06:49Z,ios,1300,LT,84.15.184.115,stay the night pluggnb - Sped Up,cadenkala,stay the night pluggnb (Sped Up),spotify:track:0YSZoLJDXE7fu0dvgbDk67,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999207,False
2024-11-07T17:06:51Z,ios,1230,LT,84.15.184.115,GET GONE! - Alt Version,Axxad,GET GONE!,spotify:track:7nMTOUHxZEJASq2MYfM26m,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999209,False
2024-11-07T17:06:52Z,ios,1369,LT,84.15.184.115,wutiwant,Unjaps,wutiwant,spotify:track:72lexr4QsTRLoQWZkcisXN,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999211,False
2024-11-07T17:06:53Z,ios,1439,LT,84.15.184.115,WHO IS THAT,QKReign,WHO IS THAT,spotify:track:0Ur9LA46rnDceJO17HU2Kf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999212,False
2024-11-07T17:06:55Z,ios,1973,LT,84.15.184.115,Stuck Next To You (Slowed),Tiishe,Stuck Next To You (Slowed),spotify:track:0EOJe0yZF4g0Ps379pJPt2,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999213,False
2024-11-07T17:06:57Z,ios,1253,LT,84.15.184.115,Whats Your Type?,jalenrekt,Whats Your Type?,spotify:track:2p2c2BsLVjpFuXCqEMw6QA,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999215,False
2024-11-07T17:06:58Z,ios,1184,LT,84.15.184.115,MONEY BAGS! MONEY BAGS!,Forsaken,MONEY BAGS! MONEY BAGS!,spotify:track:2kBbYszp2G6qZVdxrRdhXp,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999217,False
2024-11-07T17:06:59Z,ios,975,LT,84.15.184.115,tension,saraunh0ly,tension,spotify:track:01kclZe2YxCS39ykf4Wpzd,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999218,False
2024-11-07T17:07:04Z,ios,4969,LT,84.15.184.115,Diamonds & Pearls,QKReign,Diamonds & Pearls,spotify:track:6N8Zjscr2XkiGAV5EhKPjs,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999219,False
2024-11-07T17:07:06Z,ios,1695,LT,84.15.184.115,BOUNCE IT!,jnhygs,BOUNCE IT!,spotify:track:5yUqYVGG8FDe84cYgAuyK5,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999224,False
2024-11-07T17:07:07Z,ios,1091,LT,84.15.184.115,Wutiwant (Best Part) - Slowed & Reverb,22echos,Wutiwant (Best Part),spotify:track:3vq3QeOc5B6NQJs66mkbcw,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999226,False
2024-11-07T17:07:08Z,ios,1207,LT,84.15.184.115,Cursed Love,QKReign,Cursed Love,spotify:track:2lalAaatEj0LLaGJJJda1x,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999227,False
2024-11-07T17:07:09Z,ios,1068,LT,84.15.184.115,Love For You - Slowed Down,LOVELI LORI,Love For You,spotify:track:0P1uMdOX3TPvGMZh0SU7uR,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999228,False
2024-11-07T17:07:10Z,ios,1253,LT,84.15.184.115,Promenade,Karmadiesz,Promenade,spotify:track:5Uqfv5GKOVyFt7YAuiuNoF,,,,,,,,fwdbtn,fwdbtn,True,True,False,1730999229,False
2024-11-07T18:09:30Z,ios,124629,LT,78.61.198.127,Nintendo Remix,jalenrekt,Nintendo (Remix),spotify:track:7q0RwZgmp6AkBx09yBUqrF,,,,,,,,fwdbtn,trackdone,True,False,False,1730999230,False
2024-11-07T20:54:28Z,ios,61416,LT,78.61.198.127,Nintendo Remix,jalenrekt,Nintendo (Remix),spotify:track:7q0RwZgmp6AkBx09yBUqrF,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1731002969,False
2024-11-07T20:58:21Z,ios,197928,LT,78.61.198.127,Automotivo da Zona Sul 4 (Slowed),G7 MUSIC BR,Automotivo da Zona Sul 4,spotify:track:4PPcooBTi3BDVfUG2qkC3B,,,,,,,,playbtn,trackdone,False,False,False,1731012904,False
2024-11-07T21:00:42Z,ios,571,LT,78.61.198.127,Automotivo Bibi Fogosa,Bibi Babydoll,Automotivo Bibi Fogosa,spotify:track:2JIzOc3HHo4MhiyZzhpBUV,,,,,,,,trackdone,fwdbtn,False,True,False,1731013241,False
2024-11-07T21:00:42Z,ios,141014,LT,78.61.198.127,Me Papa Que É Pop (Slowed),Dj Brunin XM,Me Papa Que É Pop (Slowed),spotify:track:33PD9UXe0pfkXQtg3Ily5y,,,,,,,,trackdone,trackdone,False,False,False,1731013100,False
2024-11-07T21:00:44Z,ios,1578,LT,78.61.198.127,"Automotivo XM, Taka Taka Taka Tá",Dj Brunin XM,"Automotivo XM, Taka Taka Taka Tá",spotify:track:4rKg1ll9sfAvDa3sqeaL9C,,,,,,,,fwdbtn,fwdbtn,False,True,False,1731013242,False
2024-11-07T21:03:20Z,ios,156664,LT,78.61.198.127,Robot Funk,DJ Paulinho Mondi Da Baixa Baviera,Robot Funk,spotify:track:3R3zF6Y5fnimYRXuBTrp9D,,,,,,,,fwdbtn,trackdone,False,False,False,1731013244,False
2024-11-07T21:04:42Z,ios,83617,LT,78.61.198.127,AUTOMOTIVO ANGELICAL,Luiz7z,AUTOMOTIVO ANGELICAL,spotify:track:7ePvr7zdTbhwT2p3CaUPgn,,,,,,,,trackdone,trackdone,False,False,False,1731013398,False
2024-11-08T10:23:38Z,ios,144350,LT,84.15.183.194,Montagem - Conga Conga (Slowed + Reverb),DJ RAMON SP,Montagem - Conga Conga (Remixes),spotify:track:5olB6tpqsJ9W8AX6HdWQd5,,,,,,,,trackdone,unexpected-exit-while-paused,False,False,False,1731013480,False
2024-11-08T10:23:45Z,ios,1834,LT,84.15.183.194,Realize,Trxy!,Realize,spotify:track:51RriaGnB6VILb54rXHKj8,,,,,,,,playbtn,fwdbtn,True,True,False,1731061423,False
2024-11-08T10:23:47Z,ios,1741,LT,84.15.183.194,dont understand,snowblind,dont understand,spotify:track:6PMr2SEeKjj0vJdaq7Lsl6,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061425,False
2024-11-08T10:23:48Z,ios,1021,LT,84.15.183.194,The Internet is Where We Met,Kempachii,The Internet is Where We Met,spotify:track:22hh7XuHzMYw7u6uqS4xcE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061427,False
2024-11-08T10:23:49Z,ios,998,LT,84.15.183.194,Suffocation,Crystal Castles,Crystal Castles (II),spotify:track:12oxsGACfwMozi4nK9noGQ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061428,False
2024-11-08T10:23:52Z,ios,2182,LT,84.15.183.194,YOSHIMITSU,Cochise,WHY ALWAYS ME?,spotify:track:4vtLSsKMHkgMFRPWW7DQr9,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061429,False
2024-11-08T10:23:53Z,ios,975,LT,84.15.183.194,wutiwant - SLOWD,saraunh0ly,wutuwant,spotify:track:6bxukxNnfPyph0sqhnGhpW,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061432,False
2024-11-08T10:23:54Z,ios,1091,LT,84.15.183.194,4 Morant (Better Luck Next Time),Com Truise,Brokendate,spotify:track:3XOmSRuEEq7rK4XNzWQdyT,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061433,False
2024-11-08T10:23:55Z,ios,1462,LT,84.15.183.194,Velocity,Umay,Velocity,spotify:track:3mKXwdEH7E4N1IU22Vp1zI,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061434,False
2024-11-08T10:23:57Z,ios,1648,LT,84.15.183.194,sweet rally,ilysam,sweet rally,spotify:track:5nzqZiPOg9jWn5jz8KRwJJ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061435,False
2024-11-08T10:23:58Z,ios,905,LT,84.15.183.194,PORSCHE - Slowed,NXY0TAR0,PORSCHE (Alt Versions),spotify:track:4I1nbuCjTYiIzTIQv1dY4r,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061437,False
2024-11-08T10:24:00Z,ios,1346,LT,84.15.183.194,A Brighter Future,Resonance Hub,A Brighter Future,spotify:track:76v8yYCzBkuv7efXLQTU5A,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061438,False
2024-11-08T10:24:46Z,ios,46184,LT,84.15.183.194,listen!,hako,listen! (sped up),spotify:track:12eAtj918bpsB4Vts8pCMu,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731061440,False
2024-11-08T18:40:38Z,ios,104257,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1731061486,False
2024-11-08T18:43:40Z,ios,10732,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,appload,trackdone,True,False,False,1731091238,False
2024-11-08T18:51:54Z,ios,114967,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackdone,True,False,False,1731091418,False
2024-11-08T18:53:48Z,ios,114967,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackdone,True,False,False,1731091913,False
2024-11-08T18:55:41Z,ios,114967,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackdone,True,False,False,1731092026,False
2024-11-08T18:57:35Z,ios,114967,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackdone,True,False,False,1731092140,False
2024-11-08T18:59:28Z,ios,114967,LT,84.15.183.194,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackdone,True,False,False,1731092253,False
2024-11-08T19:26:45Z,ios,114967,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackdone,True,False,False,1731092366,False
2024-11-08T19:30:49Z,ios,5873,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackdone,trackerror,True,False,False,1731094000,False
2024-11-08T19:59:24Z,ios,18066,LT,78.61.198.127,9am in Calabasas,Adrian,9am in Calabasas,spotify:track:6EdVTOk5e4RApmwHNBJew9,,,,,,,,trackerror,endplay,True,True,False,1731094249,False
2024-11-08T20:03:26Z,ios,238549,LT,78.61.198.127,We Both Reached For The Gun,Christine Baranski,Music From The Miramax Motion Picture Chicago,spotify:track:2VpCSXXc3c1tcnKECvmb55,,,,,,,,playbtn,trackdone,True,False,False,1731095964,False
2024-11-08T20:03:29Z,ios,3713,LT,78.61.198.127,"Double Life - From ""Despicable Me 4""",Pharrell Williams,Double Life,spotify:track:07oO1U722crtVcavi6frX6,,,,,,,,trackdone,fwdbtn,True,True,False,1731096204,False
2024-11-08T20:04:36Z,ios,66757,LT,78.61.198.127,Feel Good Inc.,Gorillaz,Demon Days,spotify:track:0d28khcov6AiegSCpG5TuT,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096209,False
2024-11-08T20:04:38Z,ios,1253,LT,78.61.198.127,Boys Don't Cry,The Cure,Three Imaginary Boys,spotify:track:1QFh8OH1e78dGd3VyJZCAC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096276,False
2024-11-08T20:04:39Z,ios,1509,LT,78.61.198.127,Livin' la Vida Loca,Ricky Martin,Ricky Martin,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096278,False
2024-11-08T20:04:41Z,ios,1695,LT,78.61.198.127,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,spotify:track:4u7EnebtmKWzUH433cf5Qv,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096279,False
2024-11-08T20:04:43Z,ios,1137,LT,78.61.198.127,Literal Legend,Ayesha Erotica,Fresh Meat,spotify:track:2gmwvGC1yOw8NdMcZE8nfo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096281,False
2024-11-08T20:04:44Z,ios,1207,LT,78.61.198.127,I Bet on Losing Dogs,Mitski,Puberty 2,spotify:track:2Co0IjcLTSHMtodwD4gzfg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096283,False
2024-11-08T20:04:46Z,ios,1555,LT,78.61.198.127,on & on,piri,froge.mp3,spotify:track:5mfGEs5n647v4WE3K5YmBy,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096284,False
2024-11-08T20:04:47Z,ios,743,LT,78.61.198.127,好き好き大好き - 2016 Remaster,Jun Togawa,好き好き大好き,spotify:track:6x1TTTokRumrQK4qqZONtG,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096286,False
2024-11-08T20:04:49Z,ios,2113,LT,78.61.198.127,Kunst,KMFDM,Kunst,spotify:track:4QgrmawwnTaHnK3Hbcg3Aa,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096287,False
2024-11-08T20:04:50Z,ios,835,LT,78.61.198.127,Prescription,Mindless Self Indulgence,If,spotify:track:7ygd7EsaT345QjzPl3Teq5,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096289,False
2024-11-08T20:04:52Z,ios,580,LT,78.61.198.127,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096290,False
2024-11-08T20:04:53Z,ios,998,LT,78.61.198.127,Jennifer's Body,Hole,Live Through This,spotify:track:6wAdJF85cna96BwQn2Pg8c,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096292,False
2024-11-08T20:04:54Z,ios,1184,LT,78.61.198.127,Heavy Metal Lover,Lady Gaga,Born This Way,spotify:track:1UmrspTydTpzWfYqWUKXLg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096293,False
2024-11-08T20:04:55Z,ios,835,LT,78.61.198.127,Breakin' Dishes,Rihanna,Good Girl Gone Bad: Reloaded,spotify:track:46aZJc0z1HHHSFxaIRxYSP,,,,,,,,fwdbtn,fwdbtn,True,True,False,1731096294,False
2024-11-30T13:14:07Z,ios,441967,LT,78.61.198.127,Hit 'Em Up Style (Oops!),Blu Cantrell,So Blu,spotify:track:4zYTZvtcww7OWKie7fxA9E,,,,,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,1732916268,True
2024-11-30T22:04:51Z,ios,2650,LT,78.61.198.127,Need 2,Pinegrove,Everything So Far,spotify:track:3kQfBtkQqgN1fAMfhks8TU,,,,,,,,unknown,endplay,False,True,False,1733004288,False
2024-11-30T22:04:53Z,ios,1560,LT,78.61.198.127,Image,Magdalena Bay,Imaginal Disk,spotify:track:0QW0KPBXXv67haGjbtkRRB,,,,,,,,unknown,endplay,False,True,False,1733004291,False
2024-11-30T22:04:54Z,ios,951,LT,78.61.198.127,NIGHTS LIKE THIS PT 2,The Kid LAROI,THE FIRST TIME (DELUXE VERSION),spotify:track:57G4kEAuP7muC8UzZXtcVi,,,,,,,,unknown,endplay,False,True,False,1733004293,False
2024-11-30T22:04:56Z,ios,997,LT,78.61.198.127,Space Song,Beach House,Depression Cherry,spotify:track:1ZgMsA55GIY7ICkQh5MILA,,,,,,,,unknown,endplay,False,True,False,1733004294,False
2024-11-30T22:05:00Z,ios,40,LT,78.61.198.127,IGOR'S THEME,"Tyler, The Creator",IGOR,spotify:track:51RN0kzWd7xeR4th5HsEtW,,,,,,,,unknown,endplay,False,True,False,1733004300,False
2024-12-21T21:15:53Z,ios,273298,LT,78.61.198.127,Messages from the Stars - Sped Up,The Rah Band,Messages from the Stars,spotify:track:5g8y52H5k4VuOuIS8eaaQ6,,,,,,,,fwdbtn,unexpected-exit-while-paused,False,False,False,1734706930,False
2024-12-21T21:15:58Z,ios,491,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,endplay,False,True,False,1734815757,False
2024-12-21T21:16:00Z,ios,1080,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,endplay,False,True,False,1734815759,False
2024-12-21T21:16:01Z,ios,101,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,endplay,False,True,False,1734815761,False
2024-12-21T21:16:12Z,ios,3948,LT,78.61.198.127,skin,otuka,year of the cat,spotify:track:5txM7neZKH9qxHqHrQR73R,,,,,,,,playbtn,fwdbtn,False,True,False,1734815766,False
2024-12-21T21:16:20Z,ios,6641,LT,78.61.198.127,Alternative Outro,LUCKI,Alternative Trap,spotify:track:0ZFQxmNIOj03o7OMaiPcVX,,,,,,,,fwdbtn,fwdbtn,False,True,False,1734815772,False
2024-12-21T21:16:22Z,ios,1300,LT,78.61.198.127,hysteric,jaydes,Count Up Dracula,spotify:track:6puhdS8hZGcy38lvnixSm7,,,,,,,,fwdbtn,fwdbtn,False,True,False,1734815780,False
2024-12-21T21:16:28Z,ios,4458,LT,78.61.198.127,wonder if you care,flyingfish,wonder if you care,spotify:track:0KdEx2ETCXYZeEVAZS4sJ4,,,,,,,,fwdbtn,fwdbtn,False,True,False,1734815782,False
2024-12-21T21:16:29Z,ios,580,LT,78.61.198.127,Like Him (feat. Lola Young),"Tyler, The Creator",CHROMAKOPIA,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,,,,,,,,fwdbtn,fwdbtn,False,True,False,1734815788,False
2024-12-21T21:16:32Z,ios,29740,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,trackdone,False,False,False,1734815762,False
2024-12-21T21:16:32Z,ios,208,LT,78.61.198.127,U Weren't Here I Really Miss You,Cult Member,U Weren't Here I Really Miss You,spotify:track:61iJknbAXSuBflDz3vSQ0b,,,,,,,,fwdbtn,fwdbtn,False,True,False,1734815789,False
2024-12-21T21:18:37Z,ios,123622,LT,78.61.198.127,Stephanie,Nafeesisboujee,Stephanie,spotify:track:5rc7178sa2YRDlBFBHY0e8,,,,,,,,fwdbtn,trackdone,False,False,False,1734815792,False
2024-12-21T21:20:38Z,ios,8510,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,endplay,False,True,False,1734815792,False
2024-12-21T21:20:45Z,ios,449,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,endplay,False,True,False,1734816038,False
2024-12-21T21:21:02Z,ios,126969,LT,78.61.198.127,Stephanie,Nafeesisboujee,Stephanie,spotify:track:5rc7178sa2YRDlBFBHY0e8,,,,,,,,trackdone,trackdone,False,False,False,1734815915,False
2024-12-21T21:21:31Z,ios,434,LT,78.61.198.127,Static,Steve Lacy,Gemini Rights,spotify:track:4OmfWzukSVD140NiAIEjem,,,,,,,,unknown,endplay,False,True,False,1734816045,False
2024-12-21T21:23:30Z,ios,126969,LT,78.61.198.127,Stephanie,Nafeesisboujee,Stephanie,spotify:track:5rc7178sa2YRDlBFBHY0e8,,,,,,,,trackdone,trackdone,False,False,False,1734816044,False
2024-12-21T21:25:36Z,ios,126969,LT,78.61.198.127,Stephanie,Nafeesisboujee,Stephanie,spotify:track:5rc7178sa2YRDlBFBHY0e8,,,,,,,,trackdone,trackdone,False,False,False,1734816209,False
